"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.09626367173665e-11,0.446755136575754,0.428,0.22,1.36210761213279e-07,"2","Ubxn6"
1.09833666418551e-11,0.40401378281964,0.767,0.5,1.3646833052505e-07,"2","Smap1"
1.10970521368439e-11,0.35957800225852,0.47,0.247,1.37880872800286e-07,"2","Aup1"
1.11382825427605e-11,0.350724893083575,0.881,0.601,1.383931605938e-07,"2","Uqcr10"
1.14155260685801e-11,0.408635535730473,0.399,0.199,1.41837911402108e-07,"2","Acaa2"
1.14756004576899e-11,0.331520935129267,0.941,0.801,1.42584335686797e-07,"2","Cox17"
1.17631634727145e-11,0.397657929017623,0.458,0.24,1.46157306148478e-07,"2","Glmp"
1.28560465531158e-11,0.339046469532531,0.416,0.212,1.59736378422464e-07,"2","Ube2g2"
1.32090064331383e-11,0.393494894302254,0.482,0.254,1.64121904931744e-07,"2","Ciao2b"
1.46416772530578e-11,0.432570077990844,0.261,0.117,1.81922839869243e-07,"2","Acss2"
1.49678294083006e-11,0.367175723324495,0.627,0.364,1.85975280398134e-07,"2","Gtf2h5"
1.5113520111165e-11,0.317913301656371,0.342,0.167,1.87785487381225e-07,"2","Chmp3"
1.56121995062931e-11,0.44155686018308,0.546,0.301,1.93981578865692e-07,"2","Med10"
1.59206255780067e-11,0.445785649380227,0.328,0.158,1.97813772806733e-07,"2","Rpp25l"
1.60689706512932e-11,0.324481279188413,0.468,0.241,1.99656960342317e-07,"2","Glrx2"
1.66449119378833e-11,0.403783897177137,0.627,0.375,2.06813030828199e-07,"2","Tpm4"
1.69948426796055e-11,0.416417870198019,0.504,0.274,2.11160920294098e-07,"2","Ola1"
1.72603593774982e-11,0.346366261848021,0.85,0.582,2.14459965265415e-07,"2","Emg1"
1.90944708589934e-11,0.404866676133444,0.841,0.606,2.37248800422992e-07,"2","Aldoa"
1.92639487048768e-11,0.38848471826918,0.33,0.161,2.39354562658095e-07,"2","Ino80b"
1.9756579104385e-11,0.251743485592924,0.77,0.493,2.45475495371984e-07,"2","Klrc1"
2.01388677757447e-11,0.355844613360183,0.903,0.673,2.50225432113628e-07,"2","Cnn2"
2.22170385301275e-11,0.495924994579185,0.254,0.114,2.76046703736834e-07,"2","Rnf13"
2.39331362881068e-11,0.417957833105907,0.722,0.438,2.97369218379727e-07,"2","Psma1"
2.44651356447589e-11,0.402902920669732,0.335,0.162,3.03979310386129e-07,"2","2610001J05Rik"
2.47976065553723e-11,0.362339273631076,0.705,0.434,3.081102614505e-07,"2","Capza1"
2.49101504806652e-11,0.372031411978593,0.988,0.919,3.09508619722265e-07,"2","H2afz"
2.63972824631472e-11,0.385975856526262,0.52,0.286,3.27986234604604e-07,"2","Dph3"
