"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.06220169894567e-10,0.537760707001863,0.258,0.174,5.3832296914428e-06,"4","Tm2d1"
4.16634809285838e-10,0.480006634927558,0.28,0.191,5.52124449265592e-06,"4","Pnrc2"
4.18606083980313e-10,0.439208130620772,0.352,0.255,5.5473678249071e-06,"4","Mff"
4.20902647248785e-10,0.516227545452222,0.285,0.197,5.57780188134089e-06,"4","Pde3b"
4.59649212642613e-10,0.515530759618398,0.273,0.187,6.09127136593991e-06,"4","Crybg1"
4.71882899976636e-10,0.535640655127494,0.259,0.175,6.25339219049038e-06,"4","Ormdl2"
4.86467379125054e-10,0.48394917218093,0.326,0.233,6.44666570816522e-06,"4","Igf2r"
5.00967840159596e-10,0.336643527716893,0.407,0.298,6.63882581779497e-06,"4","U2af1"
5.31527473308414e-10,0.483995121614435,0.286,0.197,7.04380207628311e-06,"4","Polr3k"
5.50555117744799e-10,0.448167836698528,0.325,0.233,7.29595642035408e-06,"4","Cdc25b"
5.65499567640636e-10,0.391781401184583,0.437,0.336,7.4940002703737e-06,"4","Srp72"
5.84384594343269e-10,0.358212172190669,0.51,0.405,7.74426464423701e-06,"4","Ndufs6"
5.92916047307397e-10,0.477317004749525,0.299,0.21,7.85732345891763e-06,"4","Atf4"
6.01737873234373e-10,0.508758638060392,0.316,0.227,7.97423029610191e-06,"4","Gpr18"
6.31639219046495e-10,0.257692593430577,0.8,0.74,8.37048293080415e-06,"4","Psme2"
6.46455296256748e-10,0.439647108520147,0.364,0.27,8.56682558599443e-06,"4","Serp1"
6.71612387895663e-10,0.574286583026977,0.273,0.189,8.90020736439332e-06,"4","Psmd3"
7.00536661022344e-10,0.327668057755904,0.61,0.525,9.2835118318681e-06,"4","Cdc37"
7.62230254684096e-10,0.565377262945338,0.254,0.172,1.01010753350736e-05,"4","A630001G21Rik"
7.66090581480085e-10,0.471893520859508,0.339,0.247,1.01522323857741e-05,"4","Psmd14"
8.3496125143666e-10,0.358258030349565,0.588,0.501,1.10649065040386e-05,"4","Arpc5l"
8.5446414060112e-10,0.299815841200279,0.645,0.558,1.1323358791246e-05,"4","Cap1"
9.60527491829887e-10,0.490692453345085,0.273,0.187,1.27289103217297e-05,"4","Ldb1"
9.77149112138875e-10,0.470521369534115,0.271,0.185,1.29491800340644e-05,"4","Irf3"
1.06123589441793e-09,0.444057478753104,0.335,0.244,1.40634980728264e-05,"4","Derl1"
1.27543357892704e-09,0.370869765649184,0.525,0.434,1.69020457879411e-05,"4","Aimp1"
1.33002363702142e-09,0.481074450783487,0.297,0.21,1.76254732378079e-05,"4","Setd3"
1.34794712010074e-09,0.49830563745496,0.268,0.184,1.78629952355751e-05,"4","Lonp2"
1.3530957403046e-09,0.336648632847275,0.403,0.3,1.79312247505165e-05,"4","Evl"
1.37964740674672e-09,0.427034446305115,0.352,0.259,1.82830874342075e-05,"4","Degs1"
1.3851546483658e-09,0.47287117625784,0.292,0.205,1.83560694001436e-05,"4","Serinc1"
1.43027016982567e-09,0.492047732957096,0.281,0.196,1.89539402905298e-05,"4","H2-Ke6"
1.57445331983567e-09,0.411119803288351,0.335,0.242,2.08646553944623e-05,"4","Trappc6b"
1.60089462922647e-09,0.377819794132173,0.466,0.369,2.12150556265092e-05,"4","Myo1g"
1.69594253810538e-09,0.369178997128561,0.502,0.412,2.24746305149725e-05,"4","Higd2a"
1.7470095161188e-09,0.333615626676163,0.546,0.451,2.31513701076064e-05,"4","Hsd11b1"
1.74988417986216e-09,0.450106656219112,0.313,0.224,2.31894651515334e-05,"4","Rnf125"
1.80675582012423e-09,0.492248436034724,0.272,0.188,2.39431281282863e-05,"4","Pmm2"
1.81412160479127e-09,0.464912386647121,0.468,0.389,2.40407395066939e-05,"4","Atp1a1"
1.90686194679301e-09,0.250603369842559,0.769,0.705,2.5269734518901e-05,"4","Taf10"
1.95094367146889e-09,0.47384894318167,0.253,0.171,2.58539055343058e-05,"4","Washc2"
2.0276682733588e-09,0.522746942005707,0.262,0.18,2.68706599585508e-05,"4","Fam129a"
2.14426711152768e-09,0.400952643204679,0.363,0.268,2.84158277619648e-05,"4","Hdac7"
2.19768245013328e-09,0.45406810320363,0.288,0.202,2.91236878291662e-05,"4","Orai1"
2.66254468697486e-09,0.418123827394439,0.367,0.274,3.52840421917909e-05,"4","Ssr3"
2.81898760985145e-09,0.462992938599891,0.281,0.197,3.73572238057514e-05,"4","Exosc3"
2.86044024105606e-09,0.526496864204531,0.261,0.181,3.79065540744749e-05,"4","Rnaset2b"
2.88713504806494e-09,0.382391541514726,0.366,0.271,3.82603136569566e-05,"4","Tmem165"
2.91014068832599e-09,0.416541206657487,0.363,0.271,3.8565184401696e-05,"4","Tmem208"
2.94342145455134e-09,0.354877279747919,0.411,0.31,3.90062211157143e-05,"4","Ifi214"
2.99271135680061e-09,0.44357033427083,0.317,0.229,3.96594109003216e-05,"4","Rsu1"
3.11738929301469e-09,0.50223164589817,0.265,0.184,4.13116429110307e-05,"4","Aven"
3.13326006329297e-09,0.452424166859912,0.292,0.205,4.15219623587585e-05,"4","Gtf2b"
3.14071533261224e-09,0.435607990169784,0.326,0.235,4.16207595877774e-05,"4","Dennd4a"
3.24629068273849e-09,0.416784355316891,0.354,0.261,4.30198441276505e-05,"4","Erg28"
3.25720033366414e-09,0.400637665891673,0.373,0.278,4.31644188217172e-05,"4","Pin4"
3.34257611530218e-09,0.346357278108003,0.71,0.649,4.42958186799845e-05,"4","Calr"
3.37901753902916e-09,0.335872299006405,0.427,0.324,4.47787404272144e-05,"4","Jtb"
3.61317406206945e-09,0.41019882614206,0.414,0.321,4.78817826705443e-05,"4","Sra1"
3.92711487986084e-09,0.483474451842768,0.305,0.22,5.20421263879158e-05,"4","Cdk5rap3"
4.1248456960288e-09,0.494738188165885,0.253,0.173,5.46624551637736e-05,"4","Vapb"
4.26888593597236e-09,0.257951637119547,0.685,0.595,5.65712764235057e-05,"4","Sec11c"
4.28861007227109e-09,0.457263482747222,0.31,0.224,5.68326606777365e-05,"4","Yeats4"
4.29623942868607e-09,0.495340178978399,0.296,0.213,5.69337649089478e-05,"4","Dera"
4.39724347886986e-09,0.439923320922974,0.379,0.289,5.82722705819834e-05,"4","Eif3l"
4.40368451007756e-09,0.376026014982159,0.38,0.286,5.83576271275478e-05,"4","Txndc5"
4.5555118161044e-09,0.452424166859912,0.29,0.205,6.03696425870155e-05,"4","Kcnab2"
4.62324583525046e-09,0.369298143638037,0.531,0.445,6.12672538087392e-05,"4","Nt5c"
4.76789132886672e-09,0.501545528803485,0.256,0.176,6.31840958901418e-05,"4","Atxn10"
4.78983770561789e-09,0.390138681761122,0.408,0.315,6.34749292748483e-05,"4","Tbcb"
4.85349134510345e-09,0.506506300998496,0.259,0.18,6.43184673053109e-05,"4","Sec61a1"
4.89141808833602e-09,0.389409117507903,0.366,0.273,6.48210725066289e-05,"4","Atp6v1e1"
4.92745837437964e-09,0.421970402931391,0.42,0.331,6.5298678377279e-05,"4","Idh3b"
5.33308366772907e-09,0.401511651174119,0.399,0.307,7.06740247647457e-05,"4","Gm17018"
5.52450646064899e-09,0.250630687428016,0.758,0.692,7.32107596165204e-05,"4","Mbd2"
5.78386561181773e-09,0.425275419416741,0.346,0.257,7.66477870878086e-05,"4","Commd8"
6.89885988722128e-09,0.416076992689031,0.375,0.284,9.14236912254564e-05,"4","Rhof"
6.98914369800117e-09,0.399352141806659,0.335,0.246,9.26201322859114e-05,"4","Gimap1os"
6.99284878465578e-09,0.381641505084582,0.363,0.271,9.26692320942583e-05,"4","Wtap"
7.16589114892395e-09,0.409531451995324,0.337,0.247,9.49623895055403e-05,"4","Clptm1l"
7.30284215843906e-09,0.421430847734894,0.411,0.321,9.67772642836344e-05,"4","Mrpl54"
7.33843803635919e-09,0.346687930693353,0.391,0.293,9.7248980857832e-05,"4","Pbxip1"
7.3887027223156e-09,0.390669803791152,0.358,0.267,9.79150884761264e-05,"4","Nck1"
7.53820258482389e-09,0.437756701993861,0.307,0.221,9.98962606540862e-05,"4","Mrps17"
8.07229680313158e-09,0.454640533096823,0.278,0.196,0.0001069740772351,"4","Atg5"
8.3056709452149e-09,0.294605794561926,0.624,0.541,0.000110066751365988,"4","Tmem160"
8.51022690452925e-09,0.4926333245827,0.258,0.179,0.000112777526938822,"4","Golgb1"
8.79864892753695e-09,0.372305920690766,0.551,0.472,0.00011659969558772,"4","Pgk1"
8.90019316797121e-09,0.370550090256587,0.43,0.338,0.000117945359861954,"4","Pkp3"
9.12591292388326e-09,0.35316074287402,0.442,0.347,0.000120936598067301,"4","St3gal6"
1.00507319968643e-08,0.40882411701039,0.304,0.218,0.000133192300422446,"4","Snrnp40"
1.05643070931774e-08,0.433846592940375,0.317,0.232,0.000139998197598787,"4","Csnk2a2"
1.10688892902483e-08,0.43232726987005,0.367,0.28,0.00014668492087437,"4","Ubac2"
1.1076098424465e-08,0.478143491970385,0.264,0.186,0.00014678045632101,"4","4933434E20Rik"
1.11019175929079e-08,0.388972751998838,0.4,0.31,0.000147122611941216,"4","Rps6ka1"
1.16768237369927e-08,0.478704102806019,0.257,0.179,0.000154741268162627,"4","Dlgap4"
1.17161807072085e-08,0.349486395680659,0.503,0.414,0.000155262826731927,"4","Ndufb3"
1.17588948444084e-08,0.43944817472039,0.294,0.211,0.0001558288744781,"4","Snx20"
1.22593233016834e-08,0.427113078330724,0.296,0.213,0.000162460552393908,"4","Cyhr1"
1.23097447952251e-08,0.384568180966725,0.391,0.301,0.000163128738026324,"4","Mrps33"
1.30348111678532e-08,0.385163789699535,0.34,0.251,0.00017273731759639,"4","AI413582"
1.32270242636666e-08,0.291245247151369,0.602,0.521,0.00017528452554211,"4","Brk1"
1.37718629369445e-08,0.458417586689505,0.277,0.197,0.000182504727640388,"4","Nr1h2"
1.52435240418496e-08,0.478441192962651,0.264,0.186,0.00020200718060259,"4","Gsap"
1.52641554263214e-08,0.390758849839671,0.391,0.302,0.000202280587709611,"4","Usp3"
1.62155861450523e-08,0.360526278697011,0.521,0.443,0.000214888947594233,"4","Uqcrfs1"
1.77652946238193e-08,0.454791501838977,0.263,0.185,0.000235425684354854,"4","Babam2"
1.98264786885864e-08,0.391660568774132,0.317,0.232,0.000262740495581147,"4","Phax"
2.03014682586286e-08,0.483639479725237,0.258,0.182,0.000269035057363346,"4","Dpp4"
2.1597953753483e-08,0.471731364260689,0.259,0.182,0.000286216083141157,"4","Cyb5b"
2.34227254900846e-08,0.372085178560909,0.329,0.242,0.000310397958194601,"4","Cd44"
2.40825596096945e-08,0.413541340035319,0.332,0.248,0.000319142079947672,"4","Hikeshi"
2.46295659152595e-08,0.324439359040189,0.584,0.509,0.000326391007509019,"4","Wdr1"
2.58119212173964e-08,0.398668516645234,0.283,0.202,0.000342059579972937,"4","Bcl9l"
2.78414047875418e-08,0.295056868779557,0.564,0.47,0.000368954296244504,"4","Pdcd10"
2.90460135172709e-08,0.473177632285373,0.276,0.199,0.000384917771130874,"4","Arrdc1"
2.94637107531311e-08,0.276077382600356,0.693,0.626,0.000390453094900494,"4","Cox6a1"
3.02011782513642e-08,0.358325486277078,0.398,0.307,0.000400226014187078,"4","Ccni"
3.02865889364935e-08,0.304808063387461,0.539,0.444,0.000401357876586412,"4","Arhgap9"
3.16787446659231e-08,0.49900560767329,0.259,0.185,0.000419806724312813,"4","Trappc5"
3.18702472690373e-08,0.253349690542665,0.726,0.651,0.000422344516809282,"4","Rac1"
3.27350204393412e-08,0.441434589926839,0.277,0.199,0.00043380449086215,"4","Tradd"
3.28348889633528e-08,0.405347182060831,0.293,0.212,0.000435127948542352,"4","Gm5547"
3.35849887723956e-08,0.296482293601729,0.615,0.544,0.000445068271211786,"4","Ube2b"
3.3634684654216e-08,0.326456335387635,0.57,0.499,0.000445726841037671,"4","Smap1"
3.4276312120812e-08,0.451191452055031,0.283,0.205,0.000454229688225001,"4","Gemin7"
3.53503918384501e-08,0.477537957475775,0.254,0.179,0.00046846339264314,"4","Xdh"
3.53795760081986e-08,0.485672195853409,0.256,0.181,0.000468850141260647,"4","Kars"
3.56593133019099e-08,0.453689293948233,0.272,0.194,0.00047255721987691,"4","Fcf1"
3.7012986093066e-08,0.444638317582404,0.257,0.181,0.000490496091705311,"4","Prkcsh"
3.72960942186542e-08,0.446526630780687,0.337,0.255,0.000494247840585606,"4","Trappc1"
3.8265765943273e-08,0.471042709414241,0.266,0.191,0.000507097930280254,"4","Zdhhc3"
4.04296951267203e-08,0.465391014982225,0.262,0.187,0.000535774319819297,"4","Afg3l1"
4.19341189321755e-08,0.304993000729284,0.571,0.485,0.000555710944089189,"4","Cops9"
4.49302183763484e-08,0.339368435008307,0.488,0.402,0.000595415253923369,"4","Ndufs5"
4.73950639948287e-08,0.315407806684495,0.57,0.49,0.00062807938805947,"4","Mien1"
5.10793102338332e-08,0.418830782657642,0.364,0.281,0.000676903019218757,"4","Selenot"
5.25525556330544e-08,0.253631982219801,0.714,0.654,0.000696426467249237,"4","Xrn2"
5.27645467802477e-08,0.345409942498316,0.368,0.279,0.000699235773931843,"4","Leng8"
5.47438710269507e-08,0.302562151748202,0.525,0.437,0.00072546577884915,"4","Cd28"
5.9030436705919e-08,0.416137783196941,0.265,0.189,0.000782271347226839,"4","Kdm7a"
5.98239408192917e-08,0.434981458843546,0.305,0.226,0.000792786863737254,"4","Tmed3"
6.20858461566148e-08,0.391264601454531,0.323,0.24,0.000822761633267459,"4","Mif4gd"
6.21884898631091e-08,0.448894775994162,0.282,0.206,0.000824121867665922,"4","Fuca1"
6.39391179072513e-08,0.400788464804936,0.289,0.209,0.000847321190506894,"4","Ddx52"
6.52983061113293e-08,0.401576603586589,0.306,0.225,0.000865333152587336,"4","Nabp2"
6.83055609039864e-08,0.373552186702504,0.285,0.205,0.000905185293099628,"4","Pik3ap1"
7.05648827729344e-08,0.386221554279703,0.347,0.264,0.000935125826506926,"4","Lypla2"
7.53900480327009e-08,0.388822793374678,0.354,0.27,0.000999068916529352,"4","Trappc2l"
7.71484915630105e-08,0.401322138671135,0.317,0.237,0.00102237181019301,"4","Prkcb"
8.61899830914927e-08,0.417042408455455,0.305,0.226,0.00114218965592846,"4","Gmfb"
8.63477787883689e-08,0.382030493998336,0.301,0.221,0.00114428076450346,"4","Sidt1"
8.68486241311133e-08,0.435029050782578,0.253,0.179,0.00115091796698551,"4","Stx16"
8.99186055578911e-08,0.294206325251368,0.417,0.324,0.00119160136085317,"4","Lef1"
9.4412366483148e-08,0.370326977186881,0.374,0.289,0.00125115268063468,"4","Mknk2"
9.73583025659381e-08,0.350335800874648,0.376,0.29,0.00129019222560381,"4","Igbp1"
9.88099965407048e-08,0.347801712577707,0.36,0.274,0.00130943007415742,"4","Ppil2"
9.92523380891944e-08,0.423274691984977,0.282,0.206,0.001315291984358,"4","Gmps"
1.0507161067602e-07,0.271187054848818,0.577,0.49,0.00139240898467861,"4","Pitpna"
1.05532775738737e-07,0.417912578028693,0.268,0.192,0.00139852034408975,"4","Clcn3"
1.12503095505426e-07,0.353607344633143,0.387,0.301,0.00149089102163791,"4","Naa38"
1.13718018561055e-07,0.399955016523232,0.28,0.203,0.0015069911819711,"4","BC005624"
1.20666672478237e-07,0.321339277924605,0.472,0.384,0.0015990747436816,"4","Psma6"
1.23737020733019e-07,0.288609014408976,0.567,0.489,0.00163976299875397,"4","Ssu72"
1.23793218086458e-07,0.416745306040497,0.251,0.177,0.00164050772608174,"4","Adam10"
1.28358983042723e-07,0.346462054766984,0.373,0.286,0.00170101324328217,"4","Psmd11"
1.32018295041065e-07,0.403790386866369,0.29,0.213,0.00174950644588419,"4","Fut8"
1.45297352818173e-07,0.395316441981658,0.313,0.234,0.00192548051954642,"4","Glo1"
1.50022621400203e-07,0.437727638155248,0.283,0.208,0.00198809977879549,"4","Isy1"
1.54802507175524e-07,0.314197741957478,0.462,0.375,0.00205144282509004,"4","Mrpl24"
1.62362968713834e-07,0.270901827196916,0.603,0.528,0.00215163406139573,"4","Ywhae"
1.63570586388843e-07,0.410099491683816,0.282,0.207,0.00216763741082495,"4","Desi2"
1.69337715698291e-07,0.259079785987676,0.691,0.625,0.00224406340843376,"4","Uqcrq"
1.73513272221734e-07,0.330714977325915,0.401,0.316,0.00229939788348242,"4","Mrps36"
1.82607504747039e-07,0.449962472273112,0.253,0.181,0.00241991465290776,"4","Sppl3"
1.87757962916969e-07,0.405142678495119,0.291,0.215,0.00248816852457568,"4","Kcmf1"
2.03839109736651e-07,0.327514998213269,0.439,0.356,0.0027012758822301,"4","Mpc2"
2.10192518457824e-07,0.395411949911976,0.41,0.332,0.00278547125460309,"4","Cd96"
2.18494850076866e-07,0.34423280625613,0.419,0.338,0.00289549375321862,"4","Sdcbp"
2.20132456683286e-07,0.394903948757722,0.271,0.196,0.00291719531596691,"4","Tspan13"
2.29350572333215e-07,0.355643843925062,0.298,0.22,0.00303935378455976,"4","Kansl1"
2.31094870750742e-07,0.267561189743067,0.618,0.544,0.00306246922718883,"4","Stk24"
2.31237532099223e-07,0.251957790714796,0.677,0.607,0.00306435977537891,"4","Emg1"
2.35313433126289e-07,0.386391524587794,0.309,0.231,0.00311837361578958,"4","Tm9sf2"
2.36365790728998e-07,0.393264892359914,0.279,0.204,0.00313231945874069,"4","Gatad1"
2.45348535797325e-07,0.326430032890309,0.518,0.446,0.00325135879638615,"4","Fam107b"
2.45453714218215e-07,0.357567370105724,0.362,0.28,0.00325275262081978,"4","Maf1"
2.4549219199423e-07,0.426729394613119,0.253,0.181,0.00325326252830753,"4","Atg12"
2.46454631185373e-07,0.400403568015982,0.287,0.212,0.00326601677246857,"4","Gsr"
2.61926024749369e-07,0.402963928963153,0.292,0.216,0.00347104367997863,"4","Rab35"
2.63316467330327e-07,0.317467417720482,0.483,0.397,0.0034894698250615,"4","Myo1f"
3.00035081607198e-07,0.399756372013648,0.327,0.25,0.00397606490145859,"4","Pnp"
3.12723817291683e-07,0.378840297748362,0.352,0.274,0.00414421602674939,"4","Rbis"
3.27052366543802e-07,0.288063286830067,0.37,0.283,0.00433409796143847,"4","Crebrf"
3.44213434445017e-07,0.475879926130178,0.252,0.183,0.00456151643326537,"4","Bcl2l11"
3.97974512192368e-07,0.383308917971485,0.301,0.226,0.00527395823557325,"4","Ifnar1"
4.20170115477771e-07,0.369660746967877,0.326,0.249,0.00556809437031142,"4","Commd6"
4.27269958390513e-07,0.400005711220458,0.293,0.219,0.00566218148859107,"4","Rab1a"
4.38092598913551e-07,0.399778598062305,0.275,0.203,0.00580560312080238,"4","Nbeal2"
4.40945759455289e-07,0.28781456774646,0.565,0.489,0.00584341320430149,"4","Klf13"
4.4849697867609e-07,0.440214369979338,0.252,0.183,0.00594348196141554,"4","Fcho2"
4.48618288011563e-07,0.338398913627023,0.303,0.225,0.00594508955272924,"4","Gpbp1l1"
4.65083271411961e-07,0.28243485089141,0.568,0.489,0.00616328351275131,"4","Bnip3l"
4.86392141826852e-07,0.385500012441784,0.274,0.201,0.00644566866348945,"4","Tmem223"
4.88507837509406e-07,0.290376898013451,0.611,0.552,0.00647370586267465,"4","Bsg"
4.91127394260414e-07,0.258909869931061,0.586,0.506,0.006508420228739,"4","Btg2"
5.09305249866529e-07,0.270210205484365,0.533,0.45,0.00674931317123124,"4","Hcls1"
5.21161524458404e-07,0.270735675846254,0.608,0.537,0.00690643252212277,"4","Rps27l"
5.62215677374579e-07,0.413741681325428,0.266,0.196,0.00745048215656792,"4","Blvra"
5.64642942185314e-07,0.404400155802683,0.271,0.2,0.00748264826983978,"4","Plekha2"
5.78467497196837e-07,0.423658920316285,0.269,0.198,0.00766585127285249,"4","Prkd2"
5.8356033528833e-07,0.380472531237476,0.329,0.253,0.00773334156324096,"4","Bud31"
6.07772264150273e-07,0.41568246479986,0.255,0.186,0.00805419804451942,"4","Tpm1"
6.08965339956108e-07,0.401610261702645,0.268,0.197,0.00807000868509834,"4","Dusp5"
6.29216934016638e-07,0.388174053084948,0.358,0.281,0.00833838280958848,"4","Rheb"
6.37998776334545e-07,0.367835705559551,0.326,0.25,0.00845475978398539,"4","Blmh"
6.86593535065276e-07,0.360269105832408,0.305,0.23,0.00909873752668504,"4","Armc7"
7.31135874813746e-07,0.280407404573788,0.542,0.462,0.00968901261303176,"4","Cct8"
7.76857647107322e-07,0.314126106860222,0.529,0.46,0.0102949175394662,"4","Cuta"
8.04012824230832e-07,0.345758520834834,0.423,0.344,0.010654777946707,"4","Fli1"
8.11897334983542e-07,0.256438825482684,0.618,0.544,0.0107592634832019,"4","Tpst2"
8.15200062522447e-07,0.396658540725305,0.264,0.194,0.0108030312285475,"4","Echs1"
8.22177595783268e-07,0.313772038433879,0.31,0.233,0.0108954974993199,"4","Nabp1"
8.43779449945147e-07,0.338434789118992,0.317,0.241,0.0111817652706731,"4","Hip1"
8.70010469939584e-07,0.398726321095919,0.268,0.198,0.0115293787476394,"4","Naxd"
1.00745837934996e-06,0.291252093381929,0.46,0.38,0.0133508384431457,"4","Snx3"
1.01389358453485e-06,0.382175144832071,0.261,0.192,0.0134361177822559,"4","Ccpg1"
1.04733659827503e-06,0.311791136602845,0.463,0.386,0.0138793046003407,"4","Timm23"
1.04887143971154e-06,0.341687688047253,0.281,0.209,0.0138996443190574,"4","Atp2b4"
1.05430854164463e-06,0.267624454828935,0.407,0.321,0.0139716967938746,"4","Il16"
1.0662836906649e-06,0.328530168625019,0.292,0.218,0.0141303914686913,"4","Gprin3"
1.10287896210859e-06,0.310978861848824,0.539,0.477,0.014615352005863,"4","Capza1"
1.13260436649479e-06,0.276119536467936,0.534,0.461,0.0150092730647889,"4","Stat4"
1.19749091923767e-06,0.348567371854772,0.261,0.191,0.0158691496617376,"4","Aplp2"
1.20524805244879e-06,0.312422585240944,0.328,0.251,0.0159719471910514,"4","Tbc1d1"
1.27678125098583e-06,0.279295203251591,0.514,0.438,0.0169199051380643,"4","Sars"
1.32153365899381e-06,0.381597606804035,0.309,0.237,0.017512964048986,"4","Osbpl9"
1.38102987942909e-06,0.389418855676301,0.278,0.209,0.0183014079621943,"4","Ddx10"
1.41790861314565e-06,0.341888450194778,0.305,0.231,0.0187901249414062,"4","B4galt1"
1.46172396840022e-06,0.287202031783327,0.483,0.407,0.0193707660292397,"4","Higd1a"
1.55116122104012e-06,0.364341790533876,0.497,0.433,0.0205559885012237,"4","Gtf2i"
1.56190062029223e-06,0.406110137078514,0.255,0.188,0.0206983070201126,"4","Dap3"
1.56452800584789e-06,0.349526286556724,0.303,0.23,0.0207331251334962,"4","Mrps34"
1.57430997380777e-06,0.400219860429464,0.254,0.187,0.0208627557729006,"4","Sart1"
1.73877051071631e-06,0.426392670363513,0.252,0.186,0.0230421868080125,"4","Med13"
1.75559517358788e-06,0.289953533470838,0.507,0.437,0.0232651472403866,"4","Mrpl30"
1.76657814869827e-06,0.307023463737997,0.349,0.272,0.0234106936265495,"4","Limd1"
1.76897099143158e-06,0.33043209512875,0.396,0.321,0.0234424035784513,"4","Gpx1"
1.95518217226104e-06,0.253814781938343,0.381,0.297,0.0259100741468033,"4","Ndufa12"
1.95715439567904e-06,0.292488372549308,0.383,0.303,0.0259362100515386,"4","Rab21"
2.04149629525844e-06,0.297945493757161,0.409,0.33,0.0270539089047648,"4","Plgrkt"
2.13747616894903e-06,0.352833542220304,0.282,0.213,0.0283258341909126,"4","Wbp2"
2.16044723282268e-06,0.280643393455181,0.435,0.352,0.0286302467293661,"4","Rnf167"
2.20644301503422e-06,0.301185846699193,0.463,0.387,0.0292397828352335,"4","Spcs1"
2.30235696541539e-06,0.37859287356885,0.252,0.186,0.0305108345056847,"4","Cab39l"
2.38904948820977e-06,0.289549488447783,0.438,0.36,0.0316596838177558,"4","Chic2"
2.39328023226805e-06,0.272866558672848,0.42,0.34,0.0317157496380162,"4","Gm16286"
2.46028683061685e-06,0.293623600760672,0.53,0.462,0.0326037210793344,"4","Map2k2"
2.47231511062497e-06,0.384854289449397,0.265,0.198,0.0327631198460021,"4","Cmip"
2.52130982576715e-06,0.428201305498706,0.251,0.187,0.0334123978110662,"4","Nrbf2"
2.61532307926363e-06,0.32308161867963,0.366,0.291,0.0346582614464016,"4","Rex1bd"
2.70879508506081e-06,0.369124401528123,0.307,0.237,0.0358969524672258,"4","Dda1"
2.8035386467183e-06,0.341826713030687,0.272,0.204,0.0371524941463109,"4","Ppt1"
2.82913269096172e-06,0.264929247669397,0.446,0.375,0.0374916664206247,"4","Phf11b"
2.94637838907728e-06,0.335258454499761,0.283,0.214,0.0390454064120521,"4","Ptpre"
3.00718972455654e-06,0.399580346857617,0.257,0.192,0.0398512782298233,"4","Ncbp2"
3.10385323350895e-06,0.324379703776772,0.312,0.24,0.0411322630504605,"4","Sar1a"
3.11615994610858e-06,0.313249643615329,0.461,0.39,0.0412953516058308,"4","Ndufa10"
3.14902621461411e-06,0.362422209373186,0.263,0.197,0.0417308953960662,"4","Rest"
3.33907916198213e-06,0.261034272573795,0.523,0.455,0.0442494770545872,"4","Ndufc2"
3.34497937630286e-06,0.330377776737541,0.311,0.239,0.0443276666947656,"4","Max"
3.3674727621756e-06,0.312227335300604,0.313,0.24,0.044625749044351,"4","Sqstm1"
3.41433458264771e-06,0.332491090194408,0.456,0.385,0.0452467618892475,"4","Ptp4a3"
3.41446043249685e-06,0.321589734649962,0.347,0.274,0.0452484296514482,"4","Akirin1"
3.55726194910717e-06,0.394123480769583,0.266,0.201,0.0471408353495682,"4","Sharpin"
3.60463098112802e-06,0.326465271139691,0.266,0.199,0.0477685697619086,"4","Parp9"
3.66752712625212e-06,0.289128289271555,0.367,0.291,0.0486020694770931,"4","Aopep"
3.72475093567003e-06,0.291174498261223,0.459,0.385,0.0493603993994992,"4","Fam32a"
3.76835080677941e-06,0.302601732879813,0.342,0.267,0.0499381848914408,"4","Adipor1"
3.86958370036119e-06,0.360092507928127,0.288,0.219,0.0512797231971865,"4","Mark3"
3.99003961097556e-06,0.283339431472778,0.343,0.267,0.0528760049246482,"4","Sema4a"
3.9908841350301e-06,0.29322697315409,0.475,0.402,0.0528871965574189,"4","Clint1"
4.54233363885981e-06,0.268544784751761,0.333,0.258,0.0601950053821702,"4","Tent5a"
4.57636553326566e-06,0.363862431109602,0.263,0.198,0.0606459960468366,"4","Csnk1d"
4.58817273011497e-06,0.318225257340319,0.297,0.227,0.0608024650194836,"4","Ccm2"
4.75282644901502e-06,0.336471534650216,0.339,0.268,0.0629844561023471,"4","Cdc34"
4.94456034360618e-06,0.330290067693807,0.297,0.228,0.0655253136734691,"4","Strap"
5.09406988397028e-06,0.356555780693548,0.273,0.206,0.0675066141023742,"4","Cenpb"
5.41965096905473e-06,0.322906362659107,0.282,0.214,0.0718212146419133,"4","Uimc1"
5.45597301021656e-06,0.267277206697528,0.477,0.401,0.0723025543313898,"4","Tbrg1"
5.6220442217524e-06,0.284492390040202,0.686,0.649,0.0745033300266628,"4","Pdia3"
5.68474591984504e-06,0.404289191658114,0.279,0.215,0.0753342529297865,"4","Sec13"
5.69148069643386e-06,0.323057839679115,0.339,0.268,0.0754235021891415,"4","Tex261"
5.71193145635187e-06,0.306783771923514,0.271,0.203,0.075694515659575,"4","Dtx3l"
5.71261430218753e-06,0.302445012813445,0.45,0.378,0.0757035647325891,"4","Timm10b"
5.96651389812786e-06,0.309375975011552,0.324,0.252,0.0790682421779904,"4","Dazap1"
6.19236502459036e-06,0.26005479802217,0.41,0.332,0.0820612213058714,"4","Ssbp4"
6.33366065099656e-06,0.338028103997137,0.334,0.265,0.0839336709470064,"4","0610012G03Rik"
6.63490114330587e-06,0.378404947269738,0.272,0.207,0.0879257099510893,"4","Ppil3"
7.42635354222342e-06,0.346462054766984,0.269,0.204,0.0984140371415448,"4","Sla2"
